movie_name,movie_date,movie_rating,movie_genre,movie_censor
The Haunting of Margam Castle,2020,,Horror,
Thunderball,1965,,Adventure,
Wind River,2017,,Crime,
The Perfect Date,2019,,Romance,
Highlander,1986,,Adventure,
Dumb and Dumber,1994,,Comedy,
Bāhubali 2: The Conclusion,2017,,Action,
Dirty Dancing,1987,,Drama,
Be Careful What You Wish For,2020,,Horror,
Dogwashers,2020,,Comedy,
Anna,2019,,Thriller,
Mazinger Z: Infinity,2017,,Action,
Never Back Down 2: The Beatdown,2011,,Drama,
Annie,2014,,Comedy,
Everything; Everything,2017,,Drama,
Neighbors 2: Sorority Rising,2016,,Comedy,
Saint Seiya: The Heated Battle of the Gods,1988,,Action,
Slender Man,2018,,Horror,
The Wall,2017,,War,
Mainstream,2021,,Comedy,
Last Days in the Desert,2016,,Adventure,
A Question of Faith,2017,,Drama,
Look Away,2018,,Horror,
Mary Poppins Returns,2018,,Fantasy,
The Escort,2015,,Drama,
Hardcore Henry,2015,,Action,
Showdown in Little Tokyo,1991,,Action,
Welcome to the Jungle,2013,,Comedy,
Max Steel,2016,,Action,
Dragon Ball Z Side Story: Plan to Eradicate the Saiyans,1993,,Action,
Last Action Hero,1993,,Adventure,
You Only Live Twice,1967,,Action,
Locked Down,2021,,Comedy,
Cosmic Scrat-tastrophe,2015,,Science Fiction,
X-Men: The Mutant Watch,2001,,Documentary,
The Cat Returns,2002,,Adventure,
The League of Extraordinary Gentlemen,2003,,Fantasy,
Nomadland,2020,,Drama,
Dragon Ball: Plan to Eradicate the Super Saiyans,2010,,Action,
Gifted Hands: The Ben Carson Story,2009,,Drama,
The Scorpion King,2002,,Action,
Madly Madagascar,2013,,Animation,
Burn,2019,,Thriller,
Catwoman,2004,,Action,
Indiana Jones and the Kingdom of the Crystal Skull,2008,,Adventure,
The Orphanage,2007,,Horror,
Big Fish & Begonia,2016,,Animation,
Love Don't Co$t a Thing,2003,,Comedy,
The Man from U.N.C.L.E.,2015,,Comedy,
Back to the Future Part II,1989,,Adventure,
The Bourne Supremacy,2004,,Action,
Kidnap,2017,,Drama,
xXx,2002,,Action,
Heks,2020,,Horror,
Once Upon a Time in the West,1968,,Drama,
Brightburn,2019,,Horror,
Cowboy Bebop: The Movie,2001,,Action,
DC League of Super-Pets,2022,,Action,
Cleopatra,1963,,Drama,
A Cure for Wellness,2017,,Horror,
Mojin: The Lost Legend,2015,,Action,
South Park: Post COVID: The Return of COVID,2021,,Animation,
Originless,2020,,Thriller,
Monster Family,2017,,Animation,
Don't Kill Me,2021,,Horror,
Reaching Distance,2018,,Drama,
Date Movie,2006,,Comedy,
The Last Full Measure,2020,,War,
Police Story 3: Super Cop,1992,,Action,
Pinocchio,2019,,Fantasy,
Z-O-M-B-I-E-S,2018,,Comedy,
Kingdom: Ashin of the North,2021,,Drama,
The Secret Life of Walter Mitty,2013,,Adventure,
The Karate Kid Part II,1986,,Adventure,
I've Always Liked You,2016,,Animation,
Moana,2016,,Adventure,
Last Looks,2021,,Action,
Escape Plan,2013,,Action,
Marriage Story,2019,,Drama,
The Perks of Being a Wallflower,2012,,Drama,
One Piece: Curse of the Sacred Sword,2004,,Animation,
Pride and Prejudice and Zombies,2016,,Romance,
Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,2016,,Animation,
Oblivion,2013,,Action,
HK: Forbidden Super Hero,2013,,Action,
Nothing to Lose - Part 2,2019,,Drama,
I Love You; Man,2009,,Comedy,
Bulbbul,2020,,Horror,
Schumacher,2021,,Documentary,
The Scorpion King: Book of Souls,2018,,Action,
Museum,2016,,Drama,
Black Swan,2010,,Drama,
Star Wars: The Clone Wars,2008,,Animation,
Tarzan II,2005,,Adventure,
Love Lesson,2013,,Romance,
Mercenaries,2014,,Action,
All My Life,2020,,Romance,
The Devil All the Time,2020,,Crime,
A-X-L,2018,,Science Fiction,
The Vow,2012,,Drama,
Coming to America,1988,,Comedy,
Conan the Barbarian,1982,,Adventure,
The Accountant,2016,,Crime,
After Porn Ends,2012,,Documentary,
The Peacemaker,1997,,Action,
Horrible Bosses,2011,,Comedy,
Mowgli: Legend of the Jungle,2018,,Adventure,
Unbreakable,2000,,Thriller,
The Theory of Everything,2014,,Drama,
My Little Pony: Equestria Girls - Rainbow Rocks,2014,,Family,
Lady and the Tramp II: Scamp's Adventure,2001,,Family,
Curious George,2006,,Adventure,
A Thousand Words,2012,,Drama,
Spider-Man 2: Making the Amazing,2004,,Action,
Crazy Romance,2019,,Romance,
You Get Me,2017,,Thriller,
App,2013,,Thriller,
Sherlock: The Abominable Bride,2016,,Crime,
Jackass Presents: Bad Grandpa,2013,,Comedy,
Blame!,2017,,Action,
Justice League: The New Frontier,2008,,Action,
Jason and the Argonauts,1963,,Adventure,
The American,2010,,Crime,
[REC]²,2009,,Thriller,
Monster Hunt,2015,,Comedy,
College,2008,,Comedy,
Scooby-Doo! Camp Scare,2010,,Animation,
Ghostland,2018,,Horror,
Private Valentine: Blonde & Dangerous,2008,,Comedy,
A Perfect Fit,2021,,Romance,
Lovelace,2013,,Drama,
Blue Spring Ride,2014,,Romance,
Lolita,1962,,Crime,
Blood Money,2012,,Drama,
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,2011,,Animation,
Curve,2015,,Horror,
Sweat,2021,,Drama,
One Day,2011,,Drama,
Planet Hulk,2010,,Science Fiction,
New Year's Eve,2011,,Comedy,
Forever My Girl,2018,,Romance,
Three Billboards Outside Ebbing; Missouri,2017,,Crime,
Operation Mekong,2016,,Action,
Teen Beach Movie,2013,,Family,
Huevos: Little Rooster's Egg-Cellent Adventure,2015,,Animation,
The Simpsons 20th Anniversary Special - In 3D! On Ice!,2010,,Documentary,
Career Opportunities,1991,,Romance,
We're the Millers,2013,,Comedy,
Lethal Weapon 4,1998,,Action,
The Next Karate Kid,1994,,Action,
Till Death,2021,,Horror,
Big Driver,2014,,Crime,
The Green Inferno,2013,,Action,
Spartacus,1960,,History,
Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,2017,,Animation,
Cheeky,2000,,Comedy,
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,2012,,Family,
The Italian Job,2003,,Action,
American Made,2017,,Action,
Shark Beach With Chris Hemsworth,2021,,Documentary,
Pitch Perfect 3,2017,,Comedy,
The Last Warrior,2017,,Fantasy,
Dante's Inferno: An Animated Epic,2010,,Action,
The Thing,2011,,Horror,
The Father Who Moves Mountains,2021,,Drama,
My Little Pony: The Movie,2017,,Family,
The Crow,1994,,Fantasy,
Clown,2014,,Horror,
Antz,1998,,Adventure,
The Sixth Sense,1999,,Mystery,
You Should Have Left,2020,,Horror,
The Patriot,2000,,Drama,
Along with the Gods: The Last 49 Days,2018,,Drama,
Operation Chromite,2016,,History,
Sky High,2005,,Adventure,
Us,2019,,Horror,
The Hateful Eight,2015,,Drama,
Singularity,2017,,Science Fiction,
La La Land,2016,,Comedy,
Terrifier,2016,,Horror,
Barbie in the Pink Shoes,2013,,Animation,
Emmanuelle,1974,,Drama,
The Ant Bully,2006,,Fantasy,
Army of One,2020,,Action,
Wonder Woman: Bloodlines,2019,,Science Fiction,
Point Break,2015,,Action,
The Sorcerer's Apprentice,2010,,Fantasy,
Friday the 13th: A New Beginning,1985,,Horror,
Letters to Juliet,2010,,Comedy,
National Treasure: Book of Secrets,2007,,Action,
Scooby-Doo! and the Cyber Chase,2001,,Animation,
Lawrence of Arabia,1962,,War,
Her,2013,,Romance,
Johnny English Strikes Again,2018,,Action,
Case 39,2009,,Horror,
Gulliver's Travels,2010,,Family,
Million Dollar Baby,2004,,Drama,
Dragon Ball: The Path to Power,1996,,Animation,
10 Cloverfield Lane,2016,,Thriller,
Red Heat,1988,,Action,
Uncut Gems,2019,,Drama,
The Nun,2005,,Horror,
Believe Me: The Abduction of Lisa McVey,2018,,Drama,
Guardians of the Galaxy Vol. 3,2023,,Action,
Overlord,2018,,Horror,
Brokeback Mountain,2005,,Drama,
Warning,2021,,Science Fiction,
Trouble with the Curve,2012,,Drama,
Samson and Delilah,1949,,Drama,
Life,2017,,Horror,
What's Your Number?,2011,,Comedy,
American Pie: Revealed,2004,,Documentary,
The Outpost,2020,,War,
The Ritual,2017,,Horror,
A Monster Calls,2016,,Drama,
The Animatrix,2003,,Animation,
Battle Angel,1993,,Animation,
Taylor Tomlinson: Look at You,2022,,Comedy,
Herbie Fully Loaded,2005,,Comedy,
The Pacifier,2005,,Comedy,
Sully,2016,,Drama,
Apostle,2018,,Horror,
Magical Girl Lyrical Nanoha: Detonation,2018,,Action,
High School Musical,2006,,Comedy,
Tears of the Sun,2003,,War,
Atlantis: Milo's Return,2003,,Fantasy,
Killing Jesus,2015,,Drama,
Wolf Girl and Black Prince,2016,,Romance,
The Collector,2009,,Horror,
Nerve,2016,,Mystery,
The Comeback Trail,2020,,Comedy,
One Piece: Adventure of Nebulandia,2015,,Action,
RoboCop,2014,,Science Fiction,
Bachelorette,2012,,Comedy,
Judge Dredd,1995,,Science Fiction,
Hard Target 2,2016,,Action,
Dragonheart: Battle for the Heartfire,2017,,Fantasy,
Memoirs of a Geisha,2005,,Drama,
Superman: Man of Tomorrow,2020,,Animation,
Promising Young Woman,2020,,Thriller,
Private Lessons,1981,,Comedy,
Bare Sex,2003,,Romance,
Scooby-Doo! in Where's My Mummy?,2005,,Mystery,
The Hustle,2019,,Comedy,
Killing Season,2013,,Action,
Step Up All In,2014,,Romance,
Justice League: Crisis on Two Earths,2010,,Action,
Song of the Sea,2014,,Family,
In Bruges,2008,,Comedy,
The Mountain Between Us,2017,,Romance,
Universal Soldier,1992,,Thriller,
The Terminal,2004,,Comedy,
Dragon Ball: Curse of the Blood Rubies,1986,,Action,
Cheaper by the Dozen,2003,,Comedy,
Vehicle 19,2013,,Thriller,
City of God,2002,,Drama,
UglyDolls,2019,,Family,
The Descendants,2011,,Comedy,
Children of the Corn,1984,,Horror,
High School Musical 3: Senior Year,2008,,Comedy,
Angela's Christmas Wish,2020,,Animation,
Sadako vs. Kayako,2016,,Horror,
21,2008,,Drama,
The Book of Eli,2010,,Action,
Welcome Home,2018,,Thriller,
Alien³,1992,,Science Fiction,
Barbie: Spy Squad,2016,,Action,
Reservoir Dogs,1992,,Crime,
Mamma Mia! Here We Go Again,2018,,Comedy,
Kickboxer: Retaliation,2018,,Action,
Fantastic Planet,1973,,Animation,
Fractured,2019,,Thriller,
Megalodon,2004,,Action,
Spectral,2016,,Science Fiction,
The Strangers,2008,,Thriller,
The World to Come,2021,,Romance,
Hall Pass,2011,,Comedy,
Sin City,2005,,Thriller,
Ama,2021,,Drama,
Con Air,1997,,Action,
Christopher Robin,2018,,Adventure,
One Piece: Baron Omatsuri and the Secret Island,2005,,Action,
Before I Fall,2017,,Drama,
Lord of War,2005,,Crime,
Luther,2003,,Drama,
The World Is Not Enough,1999,,Adventure,
The World's End,2013,,Comedy,
In the Heights,2021,,Drama,
Endless Love,1981,,Romance,
Barnyard,2006,,Animation,
Diary of a Wimpy Kid: Dog Days,2012,,Comedy,
Friday,1995,,Comedy,
Assassination Nation,2018,,Thriller,
Scooby-Doo! The Mystery Begins,2009,,Mystery,
Captain Fantastic,2016,,Adventure,
Ghost Ship,2002,,Horror,
Age of Tomorrow,2014,,Thriller,
The Rock,1996,,Action,
Mobile Suit Gundam Narrative,2018,,Animation,
The Lord of the Rings,1978,,Adventure,
L: change the WorLd,2008,,Fantasy,
One Piece: Episode of Chopper Plus: Bloom in the Winter; Miracle Cherry Blossom,2008,,Action,
Batman: Year One,2011,,Action,
The Other Side of Heaven 2: Fire of Faith,2019,,Adventure,
Hoodwinked Too! Hood VS. Evil,2011,,Comedy,
The Lost Prince,2020,,Fantasy,
Stolen,2012,,Action,
Freaks Out,2021,,Adventure,
Viking,2016,,History,
Wishmaster 2: Evil Never Dies,1999,,Fantasy,
Caught by a Wave,2021,,Drama,
Death on the Nile,1978,,Mystery,
Murder Mystery,2019,,Comedy,
Doraemon: Nobita and the Kingdom of Clouds,1992,,Animation,
The Island,2005,,Action,
50 First Dates,2004,,Comedy,
The Running Man,1987,,Action,
Dragonfly,2002,,Thriller,
The Monuments Men,2014,,War,
The Descent: Part 2,2009,,Adventure,
Birdman or (The Unexpected Virtue of Ignorance),2014,,Drama,
Irreversible,2002,,Drama,
Regular Show: The Movie,2015,,Animation,
Near Dark,1987,,Horror,
Megalodon Rising,2021,,Action,
Jeepers Creepers: Reborn,2022,,Horror,
A Writer's Odyssey,2021,,Drama,
Evangelion: 3.0 You Can (Not) Redo,2012,,Animation,
Drunken Master,1978,,Action,
Dark City,1998,,Mystery,
The Handmaiden,2016,,Thriller,
Daddy's Home,2015,,Comedy,
Hard Target,1993,,Action,
Red Riding Hood,2011,,Fantasy,
The Favourite,2018,,Drama,
CHiPS,2017,,Action,
Camp Cool Kids,2017,,Family,
New Nightmare,1994,,Horror,
Wild Wild West,1999,,Action,
In the Heart of the Sea,2015,,Thriller,
Slumdog Millionaire,2008,,Drama,
The Woman in the Window,2021,,Drama,
Evangelion: 1.0 You Are (Not) Alone,2007,,Animation,
Commando,1985,,Action,
Joseph,1995,,Drama,
The Last Mark,2022,,Action,
Open Season,2006,,Animation,
Barbie Presents: Thumbelina,2009,,Animation,
Snatch,2000,,Crime,
Groundhog Day,1993,,Romance,
The Lego Star Wars Holiday Special,2020,,Animation,
National Treasure,2004,,Adventure,
American Gangster,2007,,Drama,
Fucking Different XXX,2012,,Drama,
Momentum,2015,,Action,
Jurassic World: Dominion - Prologue,2021,,Science Fiction,
Man on a Ledge,2012,,Action,
The Man with the Iron Fists 2,2015,,Action,
Bring It On: Worldwide #Cheersmack,2017,,Comedy,
Talk Sex,2001,,Romance,
Brick Mansions,2014,,Action,
The Legend of the Nahuala,2007,,Animation,
Stand by Me,1986,,Crime,
Valentine's Day,2010,,Comedy,
You Again,2010,,Comedy,
Witching & Bitching,2013,,Comedy,
Silent Hill: Revelation 3D,2012,,Thriller,
Hocus Pocus,1993,,Comedy,
2067,2020,,Science Fiction,
The Little Prince,2015,,Adventure,
West Side Story,1961,,Crime,
Mike and Dave Need Wedding Dates,2016,,Comedy,
Patriots Day,2016,,Action,
The Black Devil and the White Prince,2016,,Comedy,
Leprechaun Returns,2018,,Horror,
Tron,1982,,Science Fiction,
The Debt Collector,2018,,Action,
Tombstone,1993,,Western,
EuroTrip,2004,,Comedy,
Jungle,2017,,Adventure,
Barbie Mariposa & the Fairy Princess,2013,,Animation,
El Camino: A Breaking Bad Movie,2019,,Crime,
Big Momma's House,2000,,Crime,
Ride Along 2,2016,,Action,
The Quake,2018,,Action,
Planes: Fire & Rescue,2014,,Animation,
Ben 10: Secret of the Omnitrix,2007,,Animation,
Evil Dead II,1987,,Horror,
X-Rated: The Greatest Adult Movies of All Time,2015,,Documentary,
Ip Man 3,2015,,Action,
Superman/Shazam!: The Return of Black Adam,2010,,Animation,
The Mask of Zorro,1998,,Action,
Row 19,2021,,Horror,
General Cemetery,2013,,Horror,
Wildflower,2016,,Thriller,
Dancing Queens,2021,,Comedy,
Harmonie,2014,,Animation,
Do You Believe?,2015,,Fantasy,
Planet of the Apes,1968,,Science Fiction,
Mars Needs Moms,2011,,Adventure,
Monster Trucks,2016,,Action,
Avatar: Creating the World of Pandora,2010,,Documentary,
Moon,2009,,Science Fiction,
Justin Bieber: Our World,2021,,Music,
The Messenger: The Story of Joan of Arc,1999,,Adventure,
Jackass: The Movie,2002,,Comedy,
What Men Want,2019,,Comedy,
What Women Want,2000,,Comedy,
Diamonds Are Forever,1971,,Adventure,
Throne of Elves,2016,,Fantasy,
District 13: Ultimatum,2009,,Action,
Contagion,2011,,Drama,
Cheaper by the Dozen 2,2005,,Comedy,
FernGully: The Last Rainforest,1992,,Family,
Reaptown,2020,,Horror,
Pokémon: The Rise of Darkrai,2007,,Family,
Speed Racer,2008,,Family,
Pokémon: The First Movie - Mewtwo Strikes Back,1998,,Animation,
Searching,2018,,Thriller,
The 100 Candles Game,2020,,Horror,
Camp Rock 2: The Final Jam,2010,,Comedy,
Acts of Vengeance,2017,,Thriller,
No Country for Old Men,2007,,Crime,
The Lucky One,2012,,Drama,
New Initial D the Movie - Legend 3: Dream,2016,,Action,
How to Be Single,2016,,Comedy,
Surrogates,2009,,Science Fiction,
Enter the Dragon,1973,,Action,
One Flew Over the Cuckoo's Nest,1975,,Drama,
The Land Before Time: The Great Valley Adventure,1994,,Animation,
Bliss,2021,,Science Fiction,
The Light Between Oceans,2016,,Drama,
Dear Rider: The Jake Burton Story,2021,,Documentary,
Prison Break: The Final Break,2009,,Action,
Captain Phillips,2013,,Action,
A Movie of Eggs,2006,,Animation,
Wallace & Gromit: The Curse of the Were-Rabbit,2005,,Adventure,
Peter Pan,2003,,Adventure,
Mama,2013,,Horror,
The Diary of Anne Frank,1959,,Drama,
Trolls Holiday,2017,,Adventure,
Jurassic Park,1993,,Adventure,
The Good Son,1993,,Thriller,
Cruel Intentions,1999,,Drama,
Planet 51,2009,,Family,
Police Academy,1984,,Comedy,
Fantastic Mr. Fox,2009,,Adventure,
Risen,2016,,Drama,
Pokémon 3: The Movie - Spell of the Unown,2000,,Adventure,
All Saints,2017,,Drama,
Immortal Demon Slayer,2017,,Fantasy,
Azor,2021,,Drama,
Wish Upon,2017,,Horror,
Tremors 5: Bloodlines,2015,,Action,
The Banker,2020,,Drama,
Rage,2014,,Action,
The Host,2013,,Action,
Return of the Living Dead III,1993,,Science Fiction,
Lady and the Tramp,2019,,Family,
The Book of Esther,2013,,Drama,
Death Note: The Last Name,2006,,Fantasy,
The Girl Who Leapt Through Time,2006,,Fantasy,
Max,2015,,Adventure,
The Secret Lives of College Freshmen,2021,,TV Movie,
Gravity,2013,,Science Fiction,
An American Werewolf in London,1981,,Horror,
Molly's Game,2017,,Crime,
Beauty and the Beast,2014,,Fantasy,
Top Secret!,1984,,Comedy,
The Gods Must Be Crazy II,1989,,Action,
Six Days Seven Nights,1998,,Adventure,
Cannibal Holocaust,1980,,Horror,
The Dreamers,2003,,Drama,
Water and Fire,2013,,Drama,
Dances with Wolves,1990,,Adventure,
Apocalypse Now,1979,,Drama,
Blockers,2018,,Comedy,
Paddington,2014,,Comedy,
The Voyeur,1994,,Drama,
Revenge,2018,,Action,
No Man of God,2021,,Crime,
The Double,2011,,Action,
Fist of Fury,1972,,Drama,
Kronk's New Groove,2005,,Animation,
My Life in Ruins,2009,,Comedy,
Kinsenas; Katapusan,2022,,Thriller,
Get Rich or Die Tryin',2005,,Drama,
Barbie & Her Sisters in the Great Puppy Adventure,2015,,Family,
The Living Daylights,1987,,Action,
Mad Max,1979,,Adventure,
Spy Kids: All the Time in the World,2011,,Family,
Resident Evil: Degeneration,2008,,Animation,
The Lie,2018,,Drama,
Doraemon: Nobita and the Winged Braves,2001,,Family,
Beauty and the Beast: The Enchanted Christmas,1997,,Animation,
Pitch Perfect,2012,,Comedy,
Peach Girl,2017,,Romance,
One Piece: Dead End Adventure,2003,,Action,
Discarnate,2019,,Horror,
Anaconda 3: Offspring,2008,,Action,
Next Avengers: Heroes of Tomorrow,2008,,Animation,
Chungking Express,1994,,Drama,
Old Dogs,2009,,Comedy,
Blood Father,2016,,Action,
Scooby-Doo! WrestleMania Mystery,2014,,Animation,
Asura,2012,,Animation,
The Salvation,2014,,Drama,
A Wrinkle in Time,2018,,Adventure,
Ender's Game,2013,,Science Fiction,
A Princess for Christmas,2011,,Comedy,
No eres tú; soy yo,2010,,Drama,
Souvenir,2021,,Drama,
In Our Prime,2022,,Drama,
Cujo,1983,,Horror,
This Is 40,2012,,Comedy,
Mickey; Donald; Goofy: The Three Musketeers,2004,,Adventure,
Siberia,2018,,Crime,
Lego Scooby-Doo!: Haunted Hollywood,2016,,Animation,
The Big Short,2015,,Comedy,
Joy Ride,2001,,Mystery,
Boo 2! A Madea Halloween,2017,,Horror,
Alien Outpost,2014,,Thriller,
Army of Darkness,1992,,Fantasy,
A Simple Favor,2018,,Crime,
Gattaca,1997,,Thriller,
The Death of Stalin,2017,,Comedy,
Darkest Hour,2017,,Drama,
Gantz,2010,,Horror,
The Miseducation of Cameron Post,2018,,Drama,
Skiptrace,2016,,Action,
Barbie: The Pearl Princess,2014,,Family,
Extinction,2018,,Action,
Magic Mike XXL,2015,,Comedy,
Nightride,2022,,Thriller,
Boruto: Jump Festa Special,2017,,Animation,
The Bible: In the Beginning...,1966,,Drama,
The Old Guard,2020,,Action,
Dead Calm,1989,,Thriller,
Faster,2010,,Crime,
Gremlins,1984,,Fantasy,
Redeeming Love,2022,,Drama,
The Crush,1993,,Drama,
Papillon,2017,,Drama,
Nick and Norah's Infinite Playlist,2008,,Comedy,
Are We Done Yet?,2007,,Family,
Resident Evil,2002,,Horror,
Mixtape,2021,,Comedy,
Kite,2014,,Drama,
The Clovehitch Killer,2018,,Drama,
Bleach the Movie: Memories of Nobody,2006,,Fantasy,
The Miracle of Marcelino,1955,,Drama,
Rurouni Kenshin Part III: The Legend Ends,2014,,Action,
Jingle Jangle: A Christmas Journey,2020,,Family,
Breakthrough,2019,,Drama,
Teen Titans Go! vs. Teen Titans,2019,,Action,
Ao Oni The Animation,2017,,Horror,
Vamps,2012,,Comedy,
Yellowstone,2020,,Documentary,
Anaconda,1997,,Adventure,
Breakout,2013,,Action,
30 Days of Night: Dark Days,2010,,Horror,
Return of the Tooth Fairy,2020,,Horror,
Precious Cargo,2016,,Action,
The Hurt Locker,2008,,Drama,
The Fugitive,1993,,Drama,
Cool World,1992,,Animation,
Critters,1986,,Horror,
The Forbidden Kingdom,2008,,Action,
I'm in Love with a Church Girl,2013,,Drama,
Monstruosamente Solo,2021,,Comedy,
Who Am I?,1998,,Adventure,
Sleepless,2017,,Action,
Jumper,2008,,Action,
Deep Blue Sea 2,2018,,Action,
Birds of Paradise,2021,,Drama,
Scooby-Doo! Shaggy's Showdown,2017,,Animation,
The Ballad of Buster Scruggs,2018,,Comedy,
One Piece Film: Strong World,2009,,Animation,
Gran Torino,2008,,Drama,
Primal: Tales of Savagery,2019,,Action,
Iron Man & Captain America: Heroes United,2014,,Adventure,
Hellraiser,1987,,Horror,
Piranha 3DD,2012,,Horror,
I Am Mortal,2021,,Science Fiction,
A Good Man,2014,,Action,
The Smurfs: The Legend of Smurfy Hollow,2013,,Comedy,
The Naked Gun: From the Files of Police Squad!,1988,,Comedy,
The Karate Kid Part III,1989,,Action,
Hidden Leaf Village Grand Sports Festival!,2004,,Action,
The Porno Killers,1980,,Crime,
Doctor Strange,2007,,Action,
Movie 43,2013,,Comedy,
The Assignment,2016,,Action,
Instructions Not Included,2013,,Comedy,
Prayers for the Stolen,2021,,Drama,
Rumble in the Bronx,1995,,Crime,
The Gods Must Be Crazy,1980,,Action,
Dallas Buyers Club,2013,,Drama,
Wonder Park,2019,,Comedy,
Young Mother 3,2015,,Romance,
Doraemon: Nobita and the Tin Labyrinth,1993,,Adventure,
