movie_name,movie_date,movie_rating,movie_genre,movie_censor,budget,revenue
The Inbetweeners 2,2014-01-01,6.4,Comedy,A,25100000.0,
Pitch Perfect 2,2015-01-01,6.4,Comedy,UA,,
Top Five,2014-01-01,6.4,Comedy,R,,
The Duff,2015-01-01,6.4,Comedy,UA,,
The Dictator,2012-01-01,6.4,Comedy,18,,
Just Go with It,2011-01-01,6.4,Comedy,UA,25100000.0,
Fright Night,2011-01-01,6.4,Comedy,A,,
Fright Night,2011-01-01,6.4,Comedy,A,,
The Hangover Part II,2011-01-01,6.4,Comedy,A,,
Hot Tub Time Machine,2010-01-01,6.4,Comedy,R,,
Leap Year,2010-01-01,6.4,Comedy,UA,,
The Ugly Truth,2009-01-01,6.4,Comedy,A,,
She's Out of My League,2010-01-01,6.4,Comedy,UA 13+,,
Be Kind Rewind,2008-01-01,6.4,Comedy,PG-13,25100000.0,
Night at the Museum,2006-01-01,6.4,Adventure,UA 7+,,
Severance,2006-01-01,6.4,Comedy,R,,
Mr. Bean's Holiday,2007-01-01,6.4,Comedy,U,,
Accepted,2006-01-01,6.4,Comedy,U,,
National Lampoon's Van Wilder,2002-01-01,6.4,Comedy,A,,
American Pie 2,2001-01-01,6.4,Comedy,18,,
How to Lose a Guy in 10 Days,2003-01-01,6.4,Comedy,A,25100000.0,
Legally Blonde,2001-01-01,6.4,Comedy,U,,
What Women Want,2000-01-01,6.4,Comedy,UA,,
A Midsummer Night's Dream,1999-01-01,6.4,Comedy,PG-13,,
A Midsummer Night's Dream,1999-01-01,6.4,Comedy,PG-13,,
Dirty Work,1998-01-01,6.4,Comedy,PG-13,25100000.0,
In & Out,1997-01-01,6.4,Comedy,PG-13,,
Mars Attacks!,1996-01-01,6.4,Comedy,UA,,
The First Wives Club,1996-01-01,6.4,Comedy,UA,25100000.0,
Little Giants,1994-01-01,6.4,Comedy,PG,,
So I Married an Axe Murderer,1993-01-01,6.4,Comedy,UA,,
Gremlins 2: The New Batch,1990-01-01,6.4,Comedy,UA,,
Cry-Baby,1990-01-01,6.4,Comedy,U,,
"Honey, I Shrunk the Kids",1989-01-01,6.4,Adventure,U,,
The Money Pit,1986-01-01,6.4,Comedy,U,,
Spies Like Us,1985-01-01,6.4,Adventure,U,,
The Man with Two Brains,1983-01-01,6.4,Comedy,UA,,
Kate & Leopold,2001-01-01,6.4,Comedy,U,,
El bar,2017-01-01,6.3,Adventure,18,,
The Babysitter,2017-01-01,6.3,Comedy,18,,
The Night Before,2015-01-01,6.3,Comedy,R,,
Ted 2,2015-01-01,6.3,Comedy,A,,
The Internship,2013-01-01,6.3,Comedy,UA,,
Two Night Stand,2014-01-01,6.3,Comedy,A,25100000.0,
Diary of a Wimpy Kid: Dog Days,2012-01-01,6.3,Comedy,PG,,
Neighbors,2014-01-01,6.3,Comedy,15+,,
Neighbors,2014-01-01,6.3,Comedy,15+,,
To Rome with Love,2012-01-01,6.3,Comedy,A,,
John Dies at the End,2012-01-01,6.3,Comedy,R,,
The Change-Up,2011-01-01,6.3,Comedy,UA,175000000.0,
Cedar Rapids,2011-01-01,6.3,Comedy,R,,
Do Revenge,2022-01-01,6.3,Comedy,A,,
Going the Distance,2010-01-01,6.3,Comedy,R,,
Going the Distance,2010-01-01,6.3,Comedy,R,,
Død snø,2009-01-01,6.3,Comedy,Not Rated,,
Anchorman 2: The Legend Continues,2013-01-01,6.3,Comedy,PG-13,,
Get Him to the Greek,2010-01-01,6.3,Comedy,A,,
The Rebound,2009-01-01,6.3,Comedy,UA 13+,4500000.0,
Freaky,2020-01-01,6.3,Comedy,R,,
Love Hard,2021-01-01,6.3,Comedy,13,,
The Invention of Lying,2009-01-01,6.3,Comedy,PG-13,,
Goosebumps,2015-01-01,6.3,Adventure,UA,,
She's the Man,2006-01-01,6.3,Comedy,U,,
Blades of Glory,2007-01-01,6.3,Comedy,U,,
Charlotte's Web,2006-01-01,6.3,Adventure,U,25100000.0,
Wimbledon,2004-01-01,6.3,Comedy,PG-13,,
American Wedding,2003-01-01,6.3,Comedy,A,,
Ella Enchanted,2004-01-01,6.3,Comedy,U,85000000.0,
Freaky Friday,2003-01-01,6.3,Comedy,U,,
Anything Else,2003-01-01,6.3,Comedy,R,18000000.0,
Down with Love,2003-01-01,6.3,Comedy,PG-13,25100000.0,
Meet the Fockers,2004-01-01,6.3,Comedy,A,,
The Princess Diaries,2001-01-01,6.3,Comedy,U,,
Romy and Michele's High School Reunion,1997-01-01,6.3,Comedy,R,,
The Truth About Cats & Dogs,1996-01-01,6.3,Comedy,A,,
Billy Madison,1995-01-01,6.3,Comedy,U,,
The Little Rascals,1994-01-01,6.3,Comedy,U,,
Don't Tell Mom the Babysitter's Dead,1991-01-01,6.3,Comedy,Not Rated,,
Bill & Ted's Bogus Journey,1991-01-01,6.3,Adventure,U,,
Cat's Eye,1985-01-01,6.3,Comedy,Not Rated,,
Splash,1983-01-01,6.3,Comedy,U,,
Splash,1983-01-01,6.3,Comedy,U,,
Bachelor Party,1984-01-01,6.3,Comedy,Not Rated,,
Bad Moms,2016-01-01,6.2,Comedy,18,,
Why Him?,2016-01-01,6.2,Comedy,UA 16+,,
Night at the Museum: Secret of the Tomb,2014-01-01,6.2,Adventure,U,,
Chalet Girl,2011-01-01,6.2,Comedy,R,,
No Strings Attached,2011-01-01,6.2,Comedy,A,,
A Very Harold & Kumar 3D Christmas,2011-01-01,6.2,Adventure,R,,
The Men Who Stare at Goats,2009-01-01,6.2,Comedy,R,,
Dark Shadows,2012-01-01,6.2,Comedy,A,25100000.0,
The Big Year,2011-01-01,6.2,Comedy,UA,,
The Rocker,2008-01-01,6.2,Comedy,PG-13,,
Beerfest,2006-01-01,6.2,Comedy,R,,
It's a Boy Girl Thing,2006-01-01,6.2,Comedy,UA,,
Mr. Magorium's Wonder Emporium,2007-01-01,6.2,Comedy,U,,
Just Friends,2005-01-01,6.2,Comedy,UA,,
13 Going on 30,2004-01-01,6.2,Comedy,UA,,
Anger Management,2003-01-01,6.2,Comedy,A,,
Ali G Indahouse,2002-01-01,6.2,Comedy,UA,,
How High,2001-01-01,6.2,Comedy,R,25100000.0,
Sweet Home Alabama,2002-01-01,6.2,Comedy,U,,
Scary Movie,2000-01-01,6.2,Comedy,15+,,
How the Grinch Stole Christmas,2000-01-01,6.2,Comedy,U,,
Idle Hands,1999-01-01,6.2,Comedy,R,,
A Night at the Roxbury,1998-01-01,6.2,Comedy,UA,,
Black Sheep,1996-01-01,6.2,Comedy,U,,
Black Sheep,1996-01-01,6.2,Comedy,U,,
Black Sheep,1996-01-01,6.2,Comedy,U,,
Major Payne,1995-01-01,6.2,Adventure,PG-13,,
I.Q.,1994-01-01,6.2,Comedy,U,,
Angels in the Outfield,1994-01-01,6.2,Comedy,PG,,
Wayne's World 2,1993-01-01,6.2,Comedy,U,25100000.0,
Killer Klowns from Outer Space,1988-01-01,6.2,Comedy,UA,,
National Lampoon's European Vacation,1985-01-01,6.2,Adventure,U,,
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984-01-01,6.2,Adventure,Not Rated,,
Porky's,1981-01-01,6.2,Comedy,Not Rated,,
Private Benjamin,1980-01-01,6.2,Comedy,A,,
Holidate,2020-01-01,6.1,Comedy,16,,
Between Two Ferns: The Movie,2019-01-01,6.1,Comedy,Not Rated,,
That Awkward Moment,2014-01-01,6.1,Comedy,R,,
The Campaign,2012-01-01,6.1,Comedy,A,,
Daddy's Home,2015-01-01,6.1,Comedy,UA,,
Vacation,2015-01-01,6.1,Adventure,UA 16+,65000000.0,
Nanny McPhee and the Big Bang,2010-01-01,6.1,Comedy,U,,
Hocus Pocus 2,2022-01-01,6.1,Comedy,UA 13+,,
Fired Up!,2009-01-01,6.1,Comedy,UA,175000000.0,
What Happens in Vegas,2008-01-01,6.1,Comedy,UA,25100000.0,
Marry Me,2022-01-01,6.1,Comedy,UA,,
27 Dresses,2008-01-01,6.1,Comedy,UA,,
The Game Plan,2007-01-01,6.1,Comedy,U,,
The Wedding Date,2005-01-01,6.1,Comedy,UA,25100000.0,
Two Weeks Notice,2002-01-01,6.1,Comedy,UA,25100000.0,
Evolution,2001-01-01,6.1,Comedy,UA,51000000.0,
Evolution,2001-01-01,6.1,Comedy,UA,51000000.0,
Bedazzled,2000-01-01,6.1,Comedy,UA,,
The Kid,2000-01-01,6.1,Comedy,U,,
The Kid,2000-01-01,6.1,Comedy,U,,
The Kid,2000-01-01,6.1,Comedy,U,,
Bring It On,2000-01-01,6.1,Comedy,PG-13,,
Next Friday,2000-01-01,6.1,Comedy,R,,
Orgazmo,1997-01-01,6.1,Comedy,NC-17,,
The Waterboy,1998-01-01,6.1,Comedy,U,25100000.0,
Multiplicity,1996-01-01,6.1,Comedy,UA,,
Casper,1995-01-01,6.1,Comedy,U,,
HouseSitter,1992-01-01,6.1,Comedy,U,,
House,1985-01-01,6.1,Comedy,Not Rated,67000000.0,
Critters,1986-01-01,6.1,Comedy,U,3000000.0,
Teen Wolf,1985-01-01,6.1,Comedy,U,25100000.0,
Airplane II: The Sequel,1982-01-01,6.1,Comedy,U,3500000.0,
Jexi,2019-01-01,6.0,Comedy,R,,
Daddy's Home 2,2017-01-01,6.0,Comedy,UA,,
My Big Fat Greek Wedding 2,2016-01-01,6.0,Comedy,U,,
Mike and Dave Need Wedding Dates,2016-01-01,6.0,Comedy,R,,
Walk of Shame,2014-01-01,6.0,Comedy,R,,
The Other Woman,2014-01-01,6.0,Comedy,A,,
Sisters,2015-01-01,6.0,Comedy,R,,
Overboard,2018-01-01,6.0,Comedy,PG-13,,
Overboard,2018-01-01,6.0,Comedy,PG-13,,
Mr. Popper's Penguins,2011-01-01,6.0,Comedy,U,,
The Christmas Chronicles: Part Two,2020-01-01,6.0,Adventure,7,,
Night at the Museum: Battle of the Smithsonian,2009-01-01,6.0,Adventure,PG,,
Parental Guidance,2012-01-01,6.0,Comedy,PG,,
Bedtime Stories,2008-01-01,6.0,Adventure,U,,
Baby Mama,2008-01-01,6.0,Comedy,UA,,
What's Your Number?,2011-01-01,6.0,Comedy,A,,
Chasing Liberty,2004-01-01,6.0,Comedy,UA,,
Along Came Polly,2004-01-01,6.0,Comedy,UA,,
Someone Like You...,2001-01-01,6.0,Comedy,A,,
Stuart Little,1999-01-01,6.0,Adventure,U,120000000.0,
Father of the Bride Part II,1995-01-01,6.0,Comedy,U,23000000.0,
Rookie of the Year,1993-01-01,6.0,Comedy,PG,,
Memoirs of an Invisible Man,1992-01-01,6.0,Comedy,U,,
Harry and the Hendersons,1987-01-01,6.0,Comedy,U,,
The Kissing Booth,2018-01-01,5.9,Comedy,16,,
Isn't It Romantic,2019-01-01,5.9,Comedy,PG-13,,
Playing It Cool,2014-01-01,5.9,Comedy,R,,
Dirty Grandpa,2016-01-01,5.9,Comedy,A,,
Absolutely Anything,2015-01-01,5.9,Comedy,UA,,
Grown Ups,2010-01-01,5.9,Comedy,A,175000000.0,
Bill & Ted Face the Music,2020-01-01,5.9,Adventure,U,,
Brüno,2009-01-01,5.9,Comedy,A,,
The Incredible Burt Wonderstone,2013-01-01,5.9,Comedy,A,58000000.0,
I Now Pronounce You Chuck & Larry,2007-01-01,5.9,Comedy,UA,25100000.0,
Hall Pass,2011-01-01,5.9,Comedy,UA,,
School for Scoundrels,2006-01-01,5.9,Comedy,PG-13,,
Dinner for Schmucks,2010-01-01,5.9,Comedy,PG-13,,
Must Love Dogs,2005-01-01,5.9,Comedy,UA,,
Guess Who,2005-01-01,5.9,Comedy,PG-13,25100000.0,
A Cinderella Story,2004-01-01,5.9,Comedy,U,,
Cheaper by the Dozen,2003-01-01,5.9,Comedy,U,,
Duplex,2003-01-01,5.9,Comedy,A,175000000.0,
She's All That,1999-01-01,5.9,Comedy,UA,10000000.0,
Astérix & Obélix contre César,1999-01-01,5.9,Adventure,Not Rated,,
Vegas Vacation,1997-01-01,5.9,Comedy,UA,,
Joe Versus the Volcano,1990-01-01,5.9,Comedy,U,,
Look Who's Talking,1989-01-01,5.9,Comedy,U,25100000.0,
Mannequin,1987-01-01,5.9,Comedy,PG,,
Mannequin,1987-01-01,5.9,Comedy,PG,,
The Perfect Date,2019-01-01,5.8,Comedy,13,,
Pitch Perfect 3,2017-01-01,5.8,Comedy,UA,,
The To Do List,2013-01-01,5.8,Comedy,R,,
Office Christmas Party,2016-01-01,5.8,Comedy,R,,
21 & Over,2013-01-01,5.8,Comedy,A,,
The Babysitter: Killer Queen,2020-01-01,5.8,Comedy,18,,
Confessions of a Shopaholic,2009-01-01,5.8,Comedy,U,,
Monte Carlo,2011-01-01,5.8,Adventure,PG,,
My Best Friend's Girl,2008-01-01,5.8,Comedy,R,,
Made of Honor,2008-01-01,5.8,Comedy,A,,
Semi-Pro,2008-01-01,5.8,Comedy,R,,
Ghosts of Girlfriends Past,2009-01-01,5.8,Comedy,PG-13,,
Black Sheep,2006-01-01,5.8,Comedy,15+,,
Black Sheep,2006-01-01,5.8,Comedy,15+,,
Black Sheep,2006-01-01,5.8,Comedy,15+,,
Nacho Libre,2006-01-01,5.8,Comedy,PG,35000000.0,
The Heartbreak Kid,2007-01-01,5.8,Comedy,UA,,
The Heartbreak Kid,2007-01-01,5.8,Comedy,UA,,
The Princess Diaries 2: Royal Engagement,2004-01-01,5.8,Comedy,U,,
Stuck on You,2003-01-01,5.8,Comedy,PG-13,,
The Prince & Me,2004-01-01,5.8,Comedy,U,,
Mr. Deeds,2002-01-01,5.8,Comedy,U,,
The Ringer,2005-01-01,5.8,Comedy,PG-13,48000000.0,
The New Guy,2002-01-01,5.8,Comedy,UA,25100000.0,
Dracula: Dead and Loving It,1995-01-01,5.8,Comedy,PG-13,,
Encino Man,1992-01-01,5.8,Comedy,U,,
Barbarella,1968-01-01,5.8,Adventure,U,,
The Kissing Booth 2,2020-01-01,5.7,Comedy,13,,
The Wrong Missy,2020-01-01,5.7,Comedy,18,,
Bhool Bhulaiyaa 2,2022-01-01,5.7,Comedy,UA,,
Neighbors 2: Sorority Rising,2016-01-01,5.7,Comedy,R,,
I Give It a Year,2013-01-01,5.7,Comedy,R,,
Rubber,2010-01-01,5.7,Comedy,R,,
Playing for Keeps,2012-01-01,5.7,Comedy,UA,,
Playing for Keeps,2012-01-01,5.7,Comedy,UA,,
You Again,2010-01-01,5.7,Comedy,U,,
Arthur,2011-01-01,5.7,Comedy,UA,,
Arthur,2011-01-01,5.7,Comedy,UA,,
The Watch,2012-01-01,5.7,Comedy,R,25100000.0,
Valentine's Day,2010-01-01,5.7,Comedy,U,,
John Tucker Must Die,2006-01-01,5.7,Comedy,UA,,
The Santa Clause 2,2002-01-01,5.7,Comedy,Not Rated,,
Life or Something Like It,2002-01-01,5.7,Comedy,UA,,
Not Another Teen Movie,2001-01-01,5.7,Comedy,18,,
America's Sweethearts,2001-01-01,5.7,Comedy,PG-13,,
Bubble Boy,2001-01-01,5.7,Adventure,PG-13,,
Deuce Bigalow: Male Gigolo,1999-01-01,5.7,Comedy,A,,
Good Burger,1997-01-01,5.7,Comedy,PG,,
The Nutty Professor,1996-01-01,5.7,Comedy,A,,
Jingle All the Way,1996-01-01,5.7,Adventure,U,25100000.0,
Police Academy 2: Their First Assignment,1985-01-01,5.7,Comedy,U,,
I Feel Pretty,2018-01-01,5.6,Comedy,UA,,
Night School,2018-01-01,5.6,Comedy,UA,,
Night School,2018-01-01,5.6,Comedy,UA,,
Dolittle,2020-01-01,5.6,Adventure,U,,
A Bad Moms Christmas,2017-01-01,5.6,Comedy,R,,
Life of the Party,2018-01-01,5.6,Comedy,Not Rated,,
Fist Fight,2017-01-01,5.6,Comedy,R,,
Dumb and Dumber To,2014-01-01,5.6,Comedy,UA,,
Wanderlust,2012-01-01,5.6,Comedy,18,25100000.0,
New Year's Eve,2011-01-01,5.6,Comedy,UA,25100000.0,
The Sitter,2011-01-01,5.6,Comedy,R,25000000.0,
Bad Teacher,2011-01-01,5.6,Comedy,A,23000000.0,
Fred Claus,2007-01-01,5.6,Comedy,U,58000000.0,
"You, Me and Dupree",2006-01-01,5.6,Comedy,A,,
Good Luck Chuck,2007-01-01,5.6,Comedy,A,,
Failure to Launch,2006-01-01,5.6,Comedy,U,,
Hatchet,2006-01-01,5.6,Comedy,R,,
Kicking & Screaming,2005-01-01,5.6,Comedy,PG,,
Win a Date with Tad Hamilton!,2004-01-01,5.6,Comedy,PG-13,,
Daddy Day Care,2003-01-01,5.6,Comedy,U,,
Bringing Down the House,2003-01-01,5.6,Comedy,A,25100000.0,
40 Days and 40 Nights,2002-01-01,5.6,Comedy,A,,
Runaway Bride,1999-01-01,5.6,Comedy,PG,25100000.0,
Major League II,1994-01-01,5.6,Comedy,PG,,
Sister Act 2: Back in the Habit,1993-01-01,5.6,Comedy,U,,
Dennis the Menace,1993-01-01,5.6,Comedy,U,,
The Texas Chainsaw Massacre 2,1986-01-01,5.6,Comedy,A,,
Senior Year,2022-01-01,5.5,Comedy,A,13300000.0,
Your Highness,2011-01-01,5.5,Adventure,R,,
That's My Boy,2012-01-01,5.5,Comedy,U,,
When in Rome,2010-01-01,5.5,Comedy,PG-13,,
Couples Retreat,2009-01-01,5.5,Comedy,UA,175000000.0,
Little Fockers,2010-01-01,5.5,Comedy,A,100000000.0,
The House Bunny,2008-01-01,5.5,Comedy,PG-13,,
Because I Said So,2007-01-01,5.5,Comedy,U,,
Piranha 3D,2010-01-01,5.5,Comedy,A,,
Cheaper by the Dozen 2,2005-01-01,5.5,Adventure,U,,
RV,2006-01-01,5.5,Adventure,PG,1200000.0,
The Benchwarmers,2006-01-01,5.5,Comedy,U,,
Employee of the Month,2006-01-01,5.5,Comedy,PG-13,,
Monster-in-Law,2005-01-01,5.5,Comedy,PG-13,,
The Lizzie McGuire Movie,2003-01-01,5.5,Adventure,U,,
Scary Movie 3,2003-01-01,5.5,Comedy,UA,,
The Hot Chick,2002-01-01,5.5,Comedy,U,,
Big Fat Liar,2002-01-01,5.5,Adventure,U,,
Bride of Chucky,1998-01-01,5.5,Comedy,A,25000000.0,
Forces of Nature,1999-01-01,5.5,Comedy,A,,
Nine Months,1995-01-01,5.5,Comedy,A,,
The Dead Don't Die,2019-01-01,5.4,Comedy,18,,
The Boss,2016-01-01,5.4,Comedy,UA,,
Jennifer's Body,2009-01-01,5.4,Comedy,A,,
Bride Wars,2009-01-01,5.4,Comedy,UA,,
Teeth,2007-01-01,5.4,Comedy,R,,
"Yours, Mine & Ours",2005-01-01,5.4,Comedy,U,,
Evan Almighty,2007-01-01,5.4,Comedy,U,,
Just My Luck,2006-01-01,5.4,Comedy,U,,
Christmas with the Kranks,2004-01-01,5.4,Comedy,U,,
The Perfect Man,2005-01-01,5.4,Comedy,PG,,
Just Married,2003-01-01,5.4,Comedy,UA,,
Doctor Dolittle,1998-01-01,5.4,Comedy,PG-13,,
Doctor Dolittle,1998-01-01,5.4,Comedy,PG-13,,
Ri¢hie Ri¢h,1994-01-01,5.4,Comedy,U,,
Coneheads,1993-01-01,5.4,Comedy,U,,
Problem Child,1990-01-01,5.4,Comedy,U,,
My Stepmother Is an Alien,1988-01-01,5.4,Comedy,U,11000000.0,
What Men Want,2019-01-01,5.3,Comedy,18,,
Coming 2 America,2021-01-01,5.3,Comedy,13,,
Tusk,2014-01-01,5.3,Comedy,16,,
Grown Ups 2,2013-01-01,5.3,Comedy,A,175000000.0,
Bachelorette,2012-01-01,5.3,Comedy,R,,
The Back-up Plan,2010-01-01,5.3,Comedy,PG-13,175000000.0,
"I Love You, Beth Cooper",2009-01-01,5.3,Comedy,UA,,
Old Dogs,2009-01-01,5.3,Comedy,PG,,
Aquamarine,2006-01-01,5.3,Comedy,PG,,
The Stepford Wives,2004-01-01,5.3,Comedy,PG-13,25100000.0,
View from the Top,2003-01-01,5.3,Comedy,PG-13,,
Scary Movie 2,2001-01-01,5.3,Comedy,15+,,
Loser,2000-01-01,5.3,Comedy,PG-13,25000000.0,
The Wedding Planner,2001-01-01,5.3,Comedy,U,25100000.0,
Little Nicky,2000-01-01,5.3,Comedy,UA,85000000.0,
Flubber,1997-01-01,5.3,Comedy,U,,
Police Academy 3: Back in Training,1986-01-01,5.3,Comedy,U,,
Popeye,1980-01-01,5.3,Adventure,U,,
Rough Night,2017-01-01,5.2,Comedy,UA,,
Zookeeper,2011-01-01,5.2,Comedy,U,,
Beast,2022-01-01,5.2,Action,UA,,
Beast,2022-01-01,5.2,Action,UA,,
License to Wed,2007-01-01,5.2,Comedy,PG-13,25100000.0,
My Super Ex-Girlfriend,2006-01-01,5.2,Comedy,PG-13,,
Astérix aux jeux olympiques,2008-01-01,5.2,Adventure,Not Rated,,
Mr. Woodcock,2007-01-01,5.2,Comedy,PG-13,,
The Medallion,2003-01-01,5.2,Action,U,,
Spy Kids 2: Island of Lost Dreams,2002-01-01,5.2,Action,U,,
Snow Dogs,2002-01-01,5.2,Adventure,U,25100000.0,
Sex Tape,2014-01-01,5.1,Comedy,A,,
Meet Dave,2008-01-01,5.1,Adventure,UA,,
The Three Stooges,2012-01-01,5.1,Comedy,PG,,
The Dukes of Hazzard,2005-01-01,5.1,Comedy,PG-13,,
Scary Movie 4,2006-01-01,5.1,Comedy,A,,
The Sweetest Thing,2002-01-01,5.1,Comedy,A,25100000.0,
Cats & Dogs,2001-01-01,5.1,Action,U,,
An American Werewolf in Paris,1997-01-01,5.1,Comedy,A,,
A Haunted House,2013-01-01,5.0,Comedy,R,,
Me Time,2022-01-01,5.0,Comedy,UA 16+,,
Tooth Fairy,2010-01-01,5.0,Comedy,U,,
Deck the Halls,2006-01-01,5.0,Comedy,PG,,
Cursed,2005-01-01,5.0,Comedy,A,,
The Phantom,1996-01-01,5.0,Action,UA,,
Nothing But Trouble,1991-01-01,5.0,Comedy,Not Rated,,
Superman III,1983-01-01,5.0,Action,U,,
Casino Royale,1967-01-01,5.0,Comedy,A,50000000.0,
Casino Royale,1967-01-01,5.0,Comedy,A,50000000.0,
Charlie's Angels,2019-01-01,4.9,Action,UA,,
Charlie's Angels,2019-01-01,4.9,Action,UA,,
Meet the Blacks,2016-01-01,4.9,Comedy,R,,
Tammy,2014-01-01,4.9,Comedy,R,,
Gulliver's Travels,2010-01-01,4.9,Adventure,U,,
Gulliver's Travels,2010-01-01,4.9,Adventure,U,,
Year One,2009-01-01,4.9,Comedy,UA,,
Herbie Fully Loaded,2005-01-01,4.9,Adventure,U,23000000.0,
Seed of Chucky,2004-01-01,4.9,Comedy,A,,
Boat Trip,2002-01-01,4.9,Comedy,R,,
Black Knight,2001-01-01,4.9,Adventure,PG-13,,
The Flintstones,1994-01-01,4.9,Comedy,U,,
Beethoven's 2nd,1993-01-01,4.9,Comedy,U,,
Recep Ivedik,2008-01-01,4.8,Comedy,Not Rated,,
All About Steve,2009-01-01,4.8,Comedy,PG-13,,
Bewitched,2005-01-01,4.8,Comedy,UA,25100000.0,
Envy,2004-01-01,4.8,Comedy,U,,
The Animal,2001-01-01,4.8,Comedy,PG-13,,
102 Dalmatians,2000-01-01,4.8,Adventure,Not Rated,,
Double Team,1997-01-01,4.8,Action,UA,,
Teenage Mutant Ninja Turtles III,1993-01-01,4.8,Action,U,,
"Honey, I Blew Up the Kid",1992-01-01,4.8,Adventure,U,175000000.0,
The Santa Clause 3: The Escape Clause,2006-01-01,4.7,Adventure,G,,
Are We There Yet?,2005-01-01,4.7,Adventure,PG,25100000.0,
"Legally Blonde 2: Red, White & Blonde",2003-01-01,4.7,Comedy,U,58000000.0,
My Boss's Daughter,2003-01-01,4.7,Comedy,PG-13,,
Dr. Dolittle 2,2001-01-01,4.7,Comedy,U,,
Junior,1994-01-01,4.7,Comedy,U,,
Leprechaun,1993-01-01,4.7,Comedy,R,,
Howard the Duck,1986-01-01,4.7,Action,U,,
Snatched,2017-01-01,4.6,Action,R,,
Superhero Movie,2008-01-01,4.6,Action,Not Rated,,
Deuce Bigalow: European Gigolo,2005-01-01,4.6,Comedy,A,25100000.0,
Confessions of a Teenage Drama Queen,2004-01-01,4.6,Comedy,PG,,
Freddy Got Fingered,2001-01-01,4.6,Comedy,A,58000000.0,
Look Who's Talking Too,1990-01-01,4.6,Comedy,U,25100000.0,
Thunder Force,2021-01-01,4.5,Action,13,,
Grease 2,1982-01-01,4.5,Comedy,A,6000000.0,
He's All That,2021-01-01,4.4,Comedy,13,10000000.0,
Nutty Professor II: The Klumps,2000-01-01,4.4,Comedy,PG-13,,
Look Who's Talking Now,1993-01-01,4.4,Comedy,UA,25100000.0,
Movie 43,2013-01-01,4.3,Comedy,A,,
Cinderella,2021-01-01,4.3,Comedy,UA 7+,,
Cinderella,2021-01-01,4.3,Comedy,UA 7+,,
Cinderella,2021-01-01,4.3,Comedy,UA 7+,,
Spy Kids 3: Game Over,2003-01-01,4.3,Action,U,,
Bio-Dome,1996-01-01,4.3,Comedy,PG-13,,
Stop! Or My Mom Will Shoot,1992-01-01,4.3,Action,UA,,
Coolie No. 1,2020-01-01,4.2,Action,UA,,
Norbit,2007-01-01,4.1,Comedy,PG-13,,
Super Mario Bros.,1993-01-01,4.1,Adventure,PG,,
The Cat in the Hat,2003-01-01,4.0,Adventure,U,,
Street Fighter,1994-01-01,4.0,Action,U,,
Piranha 3DD,2012-01-01,3.8,Comedy,A,,
The Love Guru,2008-01-01,3.8,Comedy,UA,,
The Adventures of Pluto Nash,2002-01-01,3.8,Action,PG-13,,
The Adventures of Sharkboy and Lavagirl 3-D,2005-01-01,3.7,Action,U,,
The Adventures of Sharkboy and Lavagirl 3-D,2005-01-01,3.7,Action,U,,
Spice World,1997-01-01,3.6,Comedy,Not Rated,25100000.0,
Scary Movie 5,2013-01-01,3.5,Comedy,A,,
Vampires Suck,2010-01-01,3.4,Comedy,PG-13,,
Dumb and Dumberer: When Harry Met Lloyd,2003-01-01,3.4,Comedy,UA,,
Jack and Jill,2011-01-01,3.3,Comedy,UA,,
The Master of Disguise,2002-01-01,3.3,Adventure,U,,
Celal ile Ceren,2013-01-01,3.0,Comedy,Not Rated,,
Troll 2,1990-01-01,2.9,Comedy,U,,
Meet the Spartans,2008-01-01,2.8,Comedy,18,,
Date Movie,2006-01-01,2.8,Comedy,A,,
Laxmii,2020-01-01,2.6,Action,UA 16+,,
Epic Movie,2007-01-01,2.4,Adventure,U,,
Son of the Mask,2005-01-01,2.2,Comedy,U,,
Enes Batur Hayal mi Gerçek mi?,2018-01-01,2.0,Comedy,Not Rated,,
Disaster Movie,2008-01-01,1.9,Comedy,PG-13,,
The Hottie & the Nottie,2008-01-01,1.9,Comedy,PG-13,,
From Justin to Kelly,2003-01-01,1.9,Comedy,PG,,
Superbabies: Baby Geniuses 2,2004-01-01,1.5,Comedy,PG,175000000.0,
Cumali Ceber: Allah Seni Alsin,2017-01-01,1.0,Comedy,Not Rated,,
The Long Riders,1980-01-01,,Biography,R,10000000.0,
Any Which Way You Can,1980-01-01,,Action,PG,25100000.0,
Fame,1980-01-01,,Drama,R,,
Fame,1980-01-01,,Drama,R,,
9 to 5,1980-01-01,,Comedy,PG,,
The Fog,1980-01-01,,Horror,R,,
The Fog,1980-01-01,,Horror,R,,
Cruising,1980-01-01,,Crime,R,,
Heaven's Gate,1980-01-01,,Adventure,R,,
Heaven's Gate,1980-01-01,,Adventure,R,,
The Final Countdown,1980-01-01,,Action,PG,25100000.0,
Xanadu,1980-01-01,,Fantasy,PG,,
Urban Cowboy,1980-01-01,,Drama,PG,25100000.0,
Altered States,1980-01-01,,Horror,R,58000000.0,
Little Darlings,1980-01-01,,Comedy,R,,
Raise the Titanic,1980-01-01,,Action,PG,,
Brubaker,1980-01-01,,Crime,R,,
My Bodyguard,1980-01-01,,Comedy,PG,,
Prom Night,1980-01-01,,Horror,R,,
Prom Night,1980-01-01,,Horror,R,,
