movie_name,movie_date,movie_genre
Thief,1981,Action
Zui quan,1978,Action
Superman,1978,Action
Get Carter,1971,Action
Bullitt,1968,Action
From Russia with Love,1963,Action
El Camino: A Breaking Bad Movie,2019,Action
DC League of Super-Pets,2022,Animation
Tenet,2020,Action
Raya and the Last Dragon,2021,Animation
Patriots Day,2016,Action
13 Hours,2016,Action
The Lego Batman Movie,2017,Animation
Okja,2017,Action
The Nice Guys,2016,Action
Avengers: Age of Ultron,2015,Action
No Time to Die,2021,Action
American Sniper,2014,Action
The Accountant,2016,Action
Eye in the Sky,2015,Action
Black Panther,2018,Action
Southpaw,2015,Action
Fast Five,2011,Action
The Next Three Days,2010,Action
Bullet Train,2022,Action
Ghajini,2008,Action
Master,2021,Action
Invictus,2009,Action
Max Manus,2008,Action
Megamind,2010,Animation
The Adventures of Tintin,2011,Animation
Der Baader Meinhof Komplex,2008,Action
Ant-Man,2015,Action
Alita: Battle Angel,2019,Action
Chi bi,2008,Action
Running Scared,2006,Action
Pirates of the Caribbean: Dead Man's Chest,2006,Action
Layer Cake,2004,Action
Dawn of the Dead,2004,Action
Siu Lam juk kau,2001,Action
Equilibrium,2002,Action
X-Men,2000,Action
The Negotiator,1998,Action
Enemy of the State,1998,Action
Starship Troopers,1997,Action
Men in Black,1997,Action
Grosse Pointe Blank,1997,Action
Face/Off,1997,Action
Crimson Tide,1995,Action
True Lies,1994,Action
Speed,1994,Action
Nikita,1990,Action
Star Trek IV: The Voyage Home,1986,Action
To Live and Die in L.A.,1985,Action
The Karate Kid,1984,Action
Beverly Hills Cop,1984,Action
Assault on Precinct 13,1976,Action
The Getaway,1972,Action
Jason and the Argonauts,1963,Action
The Suicide Squad,2021,Action
Anthropoid,2016,Action
The Siege of Jadotville,2016,Action
Bajirao Mastani,2015,Action
La isla mínima,2014,Action
'71,2014,Action
Holiday,2014,Action
Unbroken,2014,Action
The Man from U.N.C.L.E.,2015,Action
Kon-Tiki,2012,Action
War Horse,2011,Action
Rise of the Guardians,2012,Animation
The Hunger Games,2012,Action
Kung Fu Panda 2,2011,Animation
Harry Brown,2009,Action
Old Henry,2021,Action
21 Jump Street,2012,Action
VR (Vikrant Rona),2022,Action
Rango,2011,Animation
Prey,2022,Action
The Witcher: Nightmare of the Wolf,2021,Animation
RocknRolla,2008,Action
Joheunnom nabbeunnom isanghannom,2008,Action
I Am Legend,2007,Action
The Equalizer,2014,Action
Mongol,2007,Action
Friday Night Lights,2004,Action
Fainaru fantajî sebun adobento chirudoren,2005,Animation
Team America: World Police,2004,Action
The Life Aquatic with Steve Zissou,2004,Action
King Kong,2005,Action
Kingdom of Heaven,2005,Action
The Matrix Reloaded,2003,Action
The Patriot,2000,Action
Arlington Road,1999,Action
Ronin,1998,Action
From Dusk Till Dawn,1996,Action
GoldenEye,1995,Action
Natural Born Killers,1994,Action
In the Line of Fire,1993,Action
Star Trek VI: The Undiscovered Country,1991,Action
Point Break,1991,Action
Lethal Weapon 2,1989,Action
Willow,1988,Action
They Live,1988,Action
The Transformers: The Movie,1986,Animation
The Hitcher,1986,Action
Big Trouble in Little China,1986,Action
Silverado,1985,Action
Runaway Train,1985,Action
Magnum Force,1973,Action
Meng long guo jiang,1972,Action
Jing wu men,1972,Action
Vanishing Point,1971,Action
The Italian Job,1969,Action
Django,1966,Action
Dr. No,1962,Action
Mosul,2019,Action
Black Adam,2022,Action
Free Guy,2021,Action
Brawl in Cell Block 99,2017,Action
Kaabil,2017,Action
Allied,2016,Action
American Made,2017,Action
Fast & Furious 7,2015,Action
Everest,2015,Action
Kraftidioten,2014,Action
Gabbar Is Back,2015,Action
Kung Fu Panda 3,2016,Animation
Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,Animation
God Bless America,2011,Action
Batman v Superman: Dawn of Justice (Ultimate Edition),2016,Action
Deepwater Horizon,2016,Action
Snowpiercer,2013,Action
Dredd,2012,Action
Enthiran,2010,Action
Iron Man Three,2013,Action
Flickan som lekte med elden,2009,Action
Micmacs à tire-larigot,2009,Action
JCVD,2008,Action
The Northman,2022,Action
Wrath of Man,2021,Action
Planet Terror,2007,Action
Defiance,2008,Action
Shooter,2007,Action
Man of Steel,2013,Action
Rocky Balboa,2006,Action
Don,2006,Action
Deja Vu,2006,Action
Pirates of the Caribbean: At World's End,2007,Action
Fanaa,2006,Action
Flags of Our Fathers,2006,Action
Banlieue 13,2004,Action
Ong-bak,2003,Action
"I, Robot",2004,Action
Live Free or Die Hard,2007,Action
We Were Soldiers,2002,Action
Pitch Black,2000,Action
Payback,1999,Action
The Mummy,1999,Action
Blade,1998,Action
Three Kings,1999,Action
Mission: Impossible,1996,Action
Desperado,1995,Action
Batman Returns,1992,Action
Die Hard 2,1990,Action
Casualties of War,1989,Action
No Way Out,1987,Action
Highlander,1986,Action
WarGames,1983,Action
Escape from New York,1981,Action
The Poseidon Adventure,1972,Action
Doctor Strange in the Multiverse of Madness,2022,Action
Kabir Singh,2019,Action
Greyhound,2020,Action
Logan Lucky,2017,Action
Ant-Man and the Wasp,2018,Action
Sicario: Day of the Soldado,2018,Action
Sultan,2016,Action
Spy,2015,Action
A Most Violent Year,2014,Action
Yip Man 3,2015,Action
Star Trek Beyond,2016,Action
22 Jump Street,2014,Action
Yip Man 4,2019,Action
Furious 6,2013,Action
Chronicle,2012,Action
Super 8,2011,Action
Yip Man chin chyun,2010,Action
The Foreigner,2017,Action
Oblivion,2013,Action
Filth,2013,Action
Don 2,2011,Action
Den of Thieves,2018,Action
RED,2010,Action
Bronson,2008,Action
Public Enemies,2009,Action
The Unbearable Weight of Massive Talent,2022,Action
Cloverfield,2008,Action
Death Proof,2007,Action
Tropic Thunder,2008,Action
Tau ming chong,2007,Action
Son of Rambow,2007,Action
World War Z,2013,Action
Thor,2011,Action
Jack Reacher,2012,Action
Body of Lies,2008,Action
Man cheng jin dai huang jin jia,2006,Action
9,2009,Animation
Rambo,2008,Action
Shazam!,2019,Action
Real Steel,2011,Action
The Kingdom,2007,Action
Tom yum goong,2005,Action
Transformers,2007,Action
Hellboy II: The Golden Army,2008,Action
Constantine,2005,Action
Main Hoon Na,2004,Action
Unleashed,2005,Action
Underworld,2003,Action
The Italian Job,2003,Action
Koroshiya 1,2001,Action
Spy Game,2001,Action
Le pacte des loups,2001,Action
Taxi,1998,Action
Rush Hour,1998,Action
Fallen,1998,Action
Independence Day,1996,Action
Stargate,1994,Action
Maverick,1994,Action
Dragon: The Bruce Lee Story,1993,Action
Juice,1992,Action
The Last Boy Scout,1991,Action
The Spy Who Loved Me,1977,Action
The Towering Inferno,1974,Action
Thunderbolt and Lightfoot,1974,Action
The War of the Worlds,1953,Action
Outlaw King,2018,Action
Dragged Across Concrete,2018,Action
The Night Comes for Us,2018,Action
Solo: A Star Wars Story,2018,Action
Fan,2016,Action
X-Men: Apocalypse,2016,Action
Slow West,2015,Action
Game Night,2018,Action
Star Wars: Episode VIII - The Last Jedi,2017,Action
Jumanji: Welcome to the Jungle,2017,Action
Love and Monsters,2020,Action
Non-Stop,2014,Action
All Is Lost,2013,Action
The Hitman's Bodyguard,2017,Action
Pacific Rim,2013,Action
Get the Gringo,2012,Action
In the Heart of the Sea,2015,Action
Ghostbusters,2016,Action
Iron Man 2,2010,Action
Legend of the Guardians: The Owls of Ga'Hoole,2010,Animation
The World's End,2013,Action
Jackass Forever,2022,Action
Free State of Jones,2016,Action
Traitor,2008,Action
The Amazing Spider-Man,2012,Action
Pineapple Express,2008,Action
Crank,2006,Action
Alan Partridge: Alpha Papa,2013,Action
28 Weeks Later,2007,Action
Captain America: The First Avenger,2011,Action
The Guardian,2006,Action
San ging chaat goo si,2004,Action
Jurassic World,2015,Action
National Treasure,2004,Action
Mission: Impossible III,2006,Action
The Last Castle,2001,Action
Atlantis: The Lost Empire,2001,Animation
A Knight's Tale,2001,Action
The Edge,1997,Action
Con Air,1997,Action
The Mask,1994,Action
Clear and Present Danger,1994,Action
Robin Hood: Prince of Thieves,1991,Action
Memphis Belle,1990,Action
The Monster Squad,1987,Action
Top Gun,1986,Action
Romancing the Stone,1984,Action
Repo Man,1984,Action
48 Hrs.,1982,Action
Conan the Barbarian,1982,Action
Clash of the Titans,1981,Action
Smokey and the Bandit,1977,Action
Death Wish,1974,Action
Westworld,1973,Action
Tang shan da xiong,1971,Action
Thunderball,1965,Action
Ready or Not,2019,Action
Boss Level,2020,Action
News of the World,2020,Action
Spies in Disguise,2019,Animation
Shin Gojira,2016,Action
Captain Marvel,2019,Action
The Outpost,2019,Action
Død snø 2,2014,Action
The Magnificent Seven,2016,Action
Spectre,2015,Action
Thor: The Dark World,2013,Action
Chappie,2015,Action
The Maze Runner,2014,Action
Tres metros sobre el cielo,2010,Action
The Grey,2011,Action
What Happened to Monday,2017,Action
Aquaman,2018,Action
Men in Black 3,2012,Action
Unknown,2011,Action
Tron,2010,Action
The Book of Eli,2010,Action
Hanna,2011,Action
Green Zone,2010,Action
We Own the Night,2007,Action
Unstoppable,2010,Action
Harsh Times,2005,Action
Four Brothers,2005,Action
Street Kings,2008,Action
The Island,2005,Action
Tristan + Isolde,2006,Action
The Transporter,2002,Action
Dog Soldiers,2002,Action
The Fast and the Furious,2001,Action
The Score,2001,Action
Hellboy,2004,Action
Ngo si seoi,1998,Action
The Mask of Zorro,1998,Action
The Long Kiss Goodnight,1996,Action
Bad Boys,1995,Action
Patriot Games,1992,Action
El mariachi,1992,Action
Young Guns,1988,Action
Innerspace,1987,Action
Bloodsport,1988,Action
Enemy Mine,1985,Action
Superman II,1980,Action
Mad Max,1979,Action
Logan's Run,1976,Action
On Her Majesty's Secret Service,1969,Action
You Only Live Twice,1967,Action
Extraction,2020,Action
Jumanji: The Next Level,2019,Action
Midway,2019,Action
Bumblebee,2018,Action
Kingsman: The Golden Circle,2017,Action
Harriet,2019,Action
The Equalizer 2,2018,Action
Jungle,2017,Action
Turbo Kid,2015,Action
Black Widow,2021,Action
Hardcore Henry,2015,Action
The Guest,2014,Action
Pete's Dragon,2016,Action
The Salvation,2014,Action
The Adam Project,2022,Action
Atomic Blonde,2017,Action
The Finest Hours,2016,Action
King Arthur: Legend of the Sword,2017,Action
No Escape,2015,Action
In Time,2011,Action
Safe House,2012,Action
Machine Gun Preacher,2011,Action
Zombieland: Double Tap,2019,Action
Super,2010,Action
The Wolverine,2013,Action
Antim: The Final Truth,2021,Action
Gangster Squad,2013,Action
2 Guns,2013,Action
Wild Target,2010,Action
Escape Plan,2013,Action
Brooklyn's Finest,2009,Action
Out of the Furnace,2013,Action
Pandorum,2009,Action
Om Shanti Om,2007,Action
The Brothers Bloom,2008,Action
Angels & Demons,2009,Action
Death Sentence,2007,Action
Warcraft,2016,Action
Appaloosa,2008,Action
Wanted,2008,Action
The Brave One,2007,Action
The A-Team,2010,Action
Underworld: Evolution,2006,Action
Blood and Bone,2009,Action
Hidalgo,2004,Action
The Matrix Revolutions,2003,Action
Blade II,2002,Action
Armageddon,1998,Action
Nothing to Lose,1997,Action
Conspiracy Theory,1997,Action
Absolute Power,1997,Action
Ransom,1996,Action
Hung fan kui,1995,Action
Wyatt Earp,1994,Action
Demolition Man,1993,Action
Lethal Weapon 3,1992,Action
Hot Shots!,1991,Action
Backdraft,1991,Action
Teenage Mutant Ninja Turtles,1990,Action
Colors,1988,Action
Stakeout,1987,Action
The Living Daylights,1987,Action
Hamburger Hill,1987,Action
Commando,1985,Action
The Last Starfighter,1984,Action
TRON,1982,Action
For Your Eyes Only,1981,Action
The Enforcer,1976,Action
The Man with the Golden Gun,1974,Action
Live and Let Die,1973,Action
21 Bridges,2019,Action
Enola Holmes,2020,Action
Marighella,2019,Action
The Old Guard,2020,Action
Anna,2019,Action
The Art of Self-Defense,2019,Action
Adrift,2018,Action
The Aeronauts,2019,Action
The Fate of the Furious,2017,Action
The Girl with All the Gifts,2016,Action
Overlord,2018,Action
Alpha,2018,Action
Jason Bourne,2016,Action
Kong: Skull Island,2017,Action
Bølgen,2015,Action
The Lego Movie 2: The Second Part,2019,Animation
Raees,2017,Action
Red Sparrow,2018,Action
The Heat,2013,Action
Run All Night,2015,Action
The Hunger Games: Mockingjay - Part 1,2014,Action
The Amazing Spider-Man 2,2014,Action
Hunter Killer,2018,Action
Divergent,2014,Action
The Informer,2019,Action
RED 2,2013,Action
The Expendables 2,2012,Action
Ender's Game,2013,Action
Man on a Ledge,2012,Action
Elysium,2013,Action
Attack the Block,2011,Action
The Other Guys,2010,Action
Pirates of the Caribbean: On Stranger Tides,2011,Action
Venom,2018,Action
Edge of Darkness,2010,Action
The Bourne Legacy,2012,Action
L'immortel,2010,Action
The Harder They Fall,2021,Action
Eagle Eye,2008,Action
Machete,2010,Action
Robin Hood,2010,Action
Jungle Cruise,2021,Action
Epic,2013,Animation
Quantum of Solace,2008,Action
The Incredible Hulk,2008,Action
Seraphim Falls,2006,Action
Smokin' Aces,2006,Action
Prince of Persia: The Sands of Time,2010,Action
Shoot 'Em Up,2007,Action
16 Blocks,2006,Action
Vantage Point,2008,Action
Flushed Away,2006,Animation
John Carter,2012,Action
30 Days of Night,2007,Action
X-Men: The Last Stand,2006,Action
The Rundown,2003,Action
Tears of the Sun,2003,Action
The Chronicles of Riddick,2004,Action
The Recruit,2003,Action
Wasabi,2001,Action
Kiss of the Dragon,2001,Action
Rush Hour 2,2001,Action
Joy Ride,2001,Action
The Way of the Gun,2000,Action
Shanghai Noon,2000,Action
Bad Boys II,2003,Action
Austin Powers: The Spy Who Shagged Me,1999,Action
U-571,2000,Action
Lethal Weapon 4,1998,Action
Star Wars: Episode II - Attack of the Clones,2002,Action
Titan A.E.,2000,Animation
Resident Evil,2002,Action
The 13th Warrior,1999,Action
Courage Under Fire,1996,Action
Outbreak,1995,Action
Star Trek: Generations,1994,Action
Hot Shots! Part Deux,1993,Action
New Jack City,1991,Action
Road House,1989,Action
Licence to Kill,1989,Action
Ghostbusters II,1989,Action
Black Rain,1989,Action
The Running Man,1987,Action
Crocodile Dundee,1986,Action
Star Trek III: The Search for Spock,1984,Action
Sudden Impact,1983,Action
Outland,1981,Action
Rollerball,1975,Action
The Tomorrow War,2021,Action
The Hunt,2020,Action
War,2019,Action
Mandy,2018,Action
Fast & Furious Presents: Hobbs & Shaw,2019,Action
Pokémon: Detective Pikachu,2019,Action
Sonic the Hedgehog,2020,Action
Nerve,2016,Action
Tag,2018,Action
The Interview,2014,Action
Star Wars: Episode IX - The Rise of Skywalker,2019,Action
Homefront,2013,Action
Olympus Has Fallen,2013,Action
Self/less,2015,Action
The Hunger Games: Mockingjay - Part 2,2015,Action
Pirates of the Caribbean: Dead Men Tell No Tales,2017,Action
Fetih 1453,2012,Action
Safe,2012,Action
Kick-Ass 2,2013,Action
The Gray Man,2022,Action
Premium Rush,2012,Action
Bad Boys for Life,2020,Action
Yi dai zong shi,2013,Action
12 Strong,2018,Action
Seungriho,2021,Action
Banlieue 13: Ultimatum,2009,Action
Sonic the Hedgehog 2,2022,Action
Never Back Down,2008,Action
Fast & Furious,2009,Action
The International,2009,Action
The Forbidden Kingdom,2008,Action
Underworld: Rise of the Lycans,2009,Action
The Chronicles of Narnia: Prince Caspian,2008,Action
The Mechanic,2011,Action
National Treasure: Book of Secrets,2007,Action
X-Men Origins: Wolverine,2009,Action
Sin City: A Dame to Kill For,2014,Action
Flyboys,2006,Action
Dhoom:2,2006,Action
Terminator Salvation,2009,Action
Get Smart,2008,Action
The Spiderwick Chronicles,2008,Action
War of the Worlds,2005,Action
A Walk Among the Tombstones,2014,Action
Spartan,2004,Action
Mr. & Mrs. Smith,2005,Action
Ladder 49,2004,Action
Hostage,2005,Action
Cellular,2004,Action
Heist,2001,Action
Swordfish,2001,Action
The Four Feathers,2002,Action
Gone in Sixty Seconds,2000,Action
Space Cowboys,2000,Action
Taxi 2,2000,Action
Star Wars: Episode I - The Phantom Menace,1999,Action
U.S. Marshals,1998,Action
The Man in the Iron Mask,1998,Action
Tomorrow Never Dies,1997,Action
The Lost World: Jurassic Park,1997,Action
Air Force One,1997,Action
Executive Decision,1996,Action
The Quick and the Dead,1995,Action
Cliffhanger,1993,Action
Under Siege,1992,Action
The Rocketeer,1991,Action
Young Guns II,1990,Action
Beverly Hills Cop II,1987,Action
Rambo: First Blood Part II,1985,Action
Octopussy,1983,Action
Flash Gordon,1980,Action
Diamonds Are Forever,1971,Action
Batman: The Movie,1966,Action
Way Down,2021,Action
Greenland,2020,Action
Peppermint,2018,Action
Revenge,2017,Action
Angel Has Fallen,2019,Action
The Angry Birds Movie 2,2019,Animation
Escape Room,2019,Action
Batman: The Killing Joke,2016,Animation
Shaft,2019,Action
Now You See Me 2,2016,Action
Batman v Superman: Dawn of Justice,2016,Action
The Purge: Anarchy,2014,Action
Lucy,2014,Action
Son of a Gun,2014,Action
Need for Speed,2014,Action
Live by Night,2016,Action
The Rover,2014,Action
Redirected,2014,Action
Valerian and the City of a Thousand Planets,2017,Action
Dead Man Down,2013,Action
Pain & Gain,2013,Action
Tomorrowland,2015,Action
Let's Be Cops,2014,Action
How I Live Now,2013,Action
Kill List,2011,Action
Colombiana,2011,Action
Here Comes the Boom,2012,Action
Savages,2012,Action
Act of Valor,2012,Action
Contraband,2012,Action
Triple Frontier,2019,Action
Killer Elite,2011,Action
Faster,2010,Action
Predators,2010,Action
Riddick,2013,Action
The Expendables,2010,Action
Army of Thieves,2021,Action
The Lone Ranger,2013,Action
Black Death,2010,Action
From Paris with Love,2010,Action
Baiohazâdo: Dijenerêshon,2008,Animation
The Taking of Pelham 123,2009,Action
Thor: Love and Thunder,2022,Action
Salt,2010,Action
Monsters vs. Aliens,2009,Animation
Snitch,2013,Action
Godzilla,2014,Action
Death Race,2008,Action
Hancock,2008,Action
Daybreakers,2009,Action
Dnevnoy dozor,2006,Action
Nochnoy dozor,2004,Action
Chaos,2005,Action
The Punisher,2004,Action
The Day After Tomorrow,2004,Action
Blood Work,2002,Action
Ned Kelly,2003,Action
Basic,2003,Action
Star Trek: Nemesis,2002,Action
Rat Race,2001,Action
The Mummy Returns,2001,Action
The Perfect Storm,2000,Action
Final Fantasy: The Spirits Within,2001,Animation
The Sum of All Fears,2002,Action
Behind Enemy Lines,2001,Action
The World Is Not Enough,1999,Action
The Siege,1998,Action
Star Trek: Insurrection,1998,Action
The Jackal,1997,Action
Twister,1996,Action
Last Man Standing,1996,Action
DragonHeart,1996,Action
The Prophecy,1995,Action
Just Cause,1995,Action
Last Action Hero,1993,Action
Alien³,1992,Action
Darkman,1990,Action
Tango & Cash,1989,Action
Lock Up,1989,Action
Kickboxer,1989,Action
The Omega Man,1971,Action
Eternals,2021,Action
My Spy,2020,Action
Red Notice,2021,Action
Guns Akimbo,2019,Action
The King's Man,2021,Action
7500,2019,Action
ARQ,2016,Action
Bright,2017,Action
Ocean's Eight,2018,Action
Godzilla vs. Kong,2021,Action
Free Fire,2016,Action
Polar,2019,Action
The Shallows,2016,Action
Maze Runner: The Scorch Trials,2015,Action
Risen,2016,Action
Criminal,2016,Action
Bastille Day,2016,Action
White House Down,2013,Action
Spectral,2016,Action
Mr. Right,2015,Action
Angry Birds,2016,Animation
Unlocked,2017,Action
Scouts Guide to the Zombie Apocalypse,2015,Action
Triple 9,2016,Action
Johnny English Reborn,2011,Action
This Means War,2012,Action
The Commuter,2018,Action
The Last Stand,2013,Action
Underworld: Awakening,2012,Action
Central Intelligence,2016,Action
Uncharted,2022,Action
The American,2010,Action
Tomb Raider,2018,Action
Jack the Giant Slayer,2013,Action
Terminator Genisys,2015,Action
Ghost in the Shell,2017,Action
The Necessary Death of Charlie Countryman,2013,Action
Ninja Assassin,2009,Action
Death Wish,2018,Action
#Saraitda,2020,Action
Repo Men,2010,Action
Centurion,2010,Action
Knight and Day,2010,Action
Surrogates,2009,Action
The Collector,2009,Action
The Losers,2010,Action
Beowulf,2007,Animation
Spider-Man 3,2007,Action
Sky High,2005,Action
